did,fair_aggregate,fair_F,fair_A,fair_I,fair_R,status,upload_date,NumberOfInstances,NumberOfFeatures,MajorityClassPercentage,upload_date_ordinal
3586,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,fallback,,14.0,1026.0,,
3707,0.5060485872713619,0.5060485872713619,0.5060485872713619,0.5060485872713619,0.5060485872713619,fallback,,1897.0,1026.0,,
3584,0.491220176968002,0.491220176968002,0.491220176968002,0.491220176968002,0.491220176968002,fallback,,899.0,1026.0,,
3583,0.48573723723777423,0.48573723723777423,0.48573723723777423,0.48573723723777423,0.48573723723777423,fallback,,682.0,1026.0,,
3582,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,fallback,,14.0,1026.0,,
3581,0.5063499342203254,0.5063499342203254,0.5063499342203254,0.5063499342203254,0.5063499342203254,fallback,,1926.0,1026.0,,
3580,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,fallback,,73.0,1026.0,,
3579,0.41113611986186654,0.41113611986186654,0.41113611986186654,0.41113611986186654,0.41113611986186654,fallback,,15.0,1026.0,,
3578,0.47654184030623453,0.47654184030623453,0.47654184030623453,0.47654184030623453,0.47654184030623453,fallback,,429.0,1026.0,,
3577,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,fallback,,73.0,1026.0,,
3576,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,fallback,,21.0,1026.0,,
3575,0.48196795574949736,0.48196795574949736,0.48196795574949736,0.48196795574949736,0.48196795574949736,fallback,,564.0,1026.0,,
3585,0.5039058427118078,0.5039058427118078,0.5039058427118078,0.5039058427118078,0.5039058427118078,fallback,,1703.0,1026.0,,
3617,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,fallback,,73.0,1026.0,,
3616,0.4977802868796093,0.4977802868796093,0.4977802868796093,0.4977802868796093,0.4977802868796093,fallback,,1251.0,1026.0,,
3615,0.47868643537235894,0.47868643537235894,0.47868643537235894,0.47868643537235894,0.47868643537235894,fallback,,478.0,1026.0,,
3614,0.4818621546250946,0.4818621546250946,0.4818621546250946,0.4818621546250946,0.4818621546250946,fallback,,561.0,1026.0,,
3613,0.43899396557385434,0.43899396557385434,0.43899396557385434,0.43899396557385434,0.43899396557385434,fallback,,64.0,1026.0,,
3612,0.4918290233459494,0.4918290233459494,0.4918290233459494,0.4918290233459494,0.4918290233459494,fallback,,927.0,1026.0,,
3611,0.5043897292834836,0.5043897292834836,0.5043897292834836,0.5043897292834836,0.5043897292834836,fallback,,1745.0,1026.0,,
3610,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,fallback,,79.0,1026.0,,
3609,0.4829291829447664,0.4829291829447664,0.4829291829447664,0.4829291829447664,0.4829291829447664,fallback,,592.0,1026.0,,
3608,0.42884236323669994,0.42884236323669994,0.42884236323669994,0.42884236323669994,0.42884236323669994,fallback,,38.0,1026.0,,
3596,0.48200309798841195,0.48200309798841195,0.48200309798841195,0.48200309798841195,0.48200309798841195,fallback,,565.0,1026.0,,
3606,0.440748598457079,0.440748598457079,0.440748598457079,0.440748598457079,0.440748598457079,fallback,,70.0,1026.0,,
3605,0.4690535241376843,0.4690535241376843,0.4690535241376843,0.4690535241376843,0.4690535241376843,fallback,,294.0,1026.0,,
3604,0.5043213198151474,0.5043213198151474,0.5043213198151474,0.5043213198151474,0.5043213198151474,fallback,,1739.0,1026.0,,
3603,0.46552434956131084,0.46552434956131084,0.46552434956131084,0.46552434956131084,0.46552434956131084,fallback,,246.0,1026.0,,
3602,0.44236080080559986,0.44236080080559986,0.44236080080559986,0.44236080080559986,0.44236080080559986,fallback,,76.0,1026.0,,
3601,0.5179816441513592,0.5179816441513592,0.5179816441513592,0.5179816441513592,0.5179816441513592,fallback,,3459.0,1026.0,,
3600,0.43493799265459393,0.43493799265459393,0.43493799265459393,0.43493799265459393,0.43493799265459393,fallback,,52.0,1026.0,,
3599,0.48484459028620946,0.48484459028620946,0.48484459028620946,0.48484459028620946,0.48484459028620946,fallback,,652.0,1026.0,,
3598,0.455612664797143,0.455612664797143,0.455612664797143,0.455612664797143,0.455612664797143,fallback,,149.0,1026.0,,
3597,0.4748042645137596,0.4748042645137596,0.4748042645137596,0.4748042645137596,0.4748042645137596,fallback,,393.0,1026.0,,
3607,0.416540239806561,0.416540239806561,0.416540239806561,0.416540239806561,0.416540239806561,fallback,,20.0,1026.0,,
3550,0.41113611986186654,0.41113611986186654,0.41113611986186654,0.41113611986186654,0.41113611986186654,fallback,,15.0,1026.0,,
3549,0.41113611986186654,0.41113611986186654,0.41113611986186654,0.41113611986186654,0.41113611986186654,fallback,,15.0,1026.0,,
3548,0.4447873392651989,0.4447873392651989,0.4447873392651989,0.4447873392651989,0.4447873392651989,fallback,,86.0,1026.0,,
3547,0.47640270603246754,0.47640270603246754,0.47640270603246754,0.47640270603246754,0.47640270603246754,fallback,,426.0,1026.0,,
3546,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,fallback,,80.0,1026.0,,
3545,0.4606217343116407,0.4606217343116407,0.4606217343116407,0.4606217343116407,0.4606217343116407,fallback,,192.0,1026.0,,
3544,0.4440899718904309,0.4440899718904309,0.4440899718904309,0.4440899718904309,0.4440899718904309,fallback,,83.0,1026.0,,
3543,0.4070097171077758,0.4070097171077758,0.4070097171077758,0.4070097171077758,0.4070097171077758,fallback,,12.0,1026.0,,
3542,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,fallback,,21.0,1026.0,,
3541,0.4860833637974002,0.4860833637974002,0.4860833637974002,0.4860833637974002,0.4860833637974002,fallback,,694.0,1026.0,,
3574,0.449084326164769,0.449084326164769,0.449084326164769,0.449084326164769,0.449084326164769,fallback,,107.0,1026.0,,
3539,0.4428703910579947,0.4428703910579947,0.4428703910579947,0.4428703910579947,0.4428703910579947,fallback,,78.0,1026.0,,
3538,0.4676583597542468,0.4676583597542468,0.4676583597542468,0.4676583597542468,0.4676583597542468,fallback,,274.0,1026.0,,
3537,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,fallback,,14.0,1026.0,,
3536,0.41557063624407525,0.41557063624407525,0.41557063624407525,0.41557063624407525,0.41557063624407525,fallback,,19.0,1026.0,,
3535,0.49047780800227114,0.49047780800227114,0.49047780800227114,0.49047780800227114,0.49047780800227114,fallback,,866.0,1026.0,,
3534,0.4526153719271451,0.4526153719271451,0.4526153719271451,0.4526153719271451,0.4526153719271451,fallback,,128.0,1026.0,,
3533,0.45651907933682795,0.45651907933682795,0.45651907933682795,0.45651907933682795,0.45651907933682795,fallback,,156.0,1026.0,,
3532,0.4329687659907906,0.4329687659907906,0.4329687659907906,0.4329687659907906,0.4329687659907906,fallback,,47.0,1026.0,,
3531,0.5073651567342187,0.5073651567342187,0.5073651567342187,0.5073651567342187,0.5073651567342187,fallback,,2027.0,1026.0,,
3530,0.4846611465443112,0.4846611465443112,0.4846611465443112,0.4846611465443112,0.4846611465443112,fallback,,646.0,1026.0,,
3540,0.46568461600190775,0.46568461600190775,0.46568461600190775,0.46568461600190775,0.46568461600190775,fallback,,248.0,1026.0,,
3573,0.4236284163310644,0.4236284163310644,0.4236284163310644,0.4236284163310644,0.4236284163310644,fallback,,29.0,1026.0,,
3572,0.440748598457079,0.440748598457079,0.440748598457079,0.440748598457079,0.440748598457079,fallback,,70.0,1026.0,,
3571,0.4744480180560693,0.4744480180560693,0.4744480180560693,0.4744480180560693,0.4744480180560693,fallback,,386.0,1026.0,,
3570,0.46020553206440934,0.46020553206440934,0.46020553206440934,0.46020553206440934,0.46020553206440934,fallback,,188.0,1026.0,,
3569,0.4860260930634481,0.4860260930634481,0.4860260930634481,0.4860260930634481,0.4860260930634481,fallback,,692.0,1026.0,,
3568,0.4913083054092235,0.4913083054092235,0.4913083054092235,0.4913083054092235,0.4913083054092235,fallback,,903.0,1026.0,,
3567,0.4920843535939598,0.4920843535939598,0.4920843535939598,0.4920843535939598,0.4920843535939598,fallback,,939.0,1026.0,,
3566,0.41919389994885564,0.41919389994885564,0.41919389994885564,0.41919389994885564,0.41919389994885564,fallback,,23.0,1026.0,,
3565,0.493174399530732,0.493174399530732,0.493174399530732,0.493174399530732,0.493174399530732,fallback,,992.0,1026.0,,
3564,0.4650356463053498,0.4650356463053498,0.4650356463053498,0.4650356463053498,0.4650356463053498,fallback,,240.0,1026.0,,
3551,0.48890430848681676,0.48890430848681676,0.48890430848681676,0.48890430848681676,0.48890430848681676,fallback,,800.0,1026.0,,
3562,0.43031510584849597,0.43031510584849597,0.43031510584849597,0.43031510584849597,0.43031510584849597,fallback,,41.0,1026.0,,
3561,0.450675009365624,0.450675009365624,0.450675009365624,0.450675009365624,0.450675009365624,fallback,,116.0,1026.0,,
3560,0.4811053423211276,0.4811053423211276,0.4811053423211276,0.4811053423211276,0.4811053423211276,fallback,,540.0,1026.0,,
3559,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,fallback,,13.0,1026.0,,
3558,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,0.40985355028912956,fallback,,14.0,1026.0,,
3556,0.4753514886759018,0.4753514886759018,0.4753514886759018,0.4753514886759018,0.4753514886759018,fallback,,404.0,1026.0,,
3555,0.4552111777900712,0.4552111777900712,0.4552111777900712,0.4552111777900712,0.4552111777900712,fallback,,146.0,1026.0,,
3554,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,fallback,,79.0,1026.0,,
3553,0.4539556278420643,0.4539556278420643,0.4539556278420643,0.4539556278420643,0.4539556278420643,fallback,,137.0,1026.0,,
3552,0.41919389994885564,0.41919389994885564,0.41919389994885564,0.41919389994885564,0.41919389994885564,fallback,,23.0,1026.0,,
3563,0.48556188670957584,0.48556188670957584,0.48556188670957584,0.48556188670957584,0.48556188670957584,fallback,,676.0,1026.0,,
3684,0.46461900775547554,0.46461900775547554,0.46461900775547554,0.46461900775547554,0.46461900775547554,fallback,,235.0,1026.0,,
3683,0.4539556278420643,0.4539556278420643,0.4539556278420643,0.4539556278420643,0.4539556278420643,fallback,,137.0,1026.0,,
3682,0.4582165804055101,0.4582165804055101,0.4582165804055101,0.4582165804055101,0.4582165804055101,fallback,,170.0,1026.0,,
3681,0.43212298171314023,0.43212298171314023,0.43212298171314023,0.43212298171314023,0.43212298171314023,fallback,,45.0,1026.0,,
3680,0.4438519698729837,0.4438519698729837,0.4438519698729837,0.4438519698729837,0.4438519698729837,fallback,,82.0,1026.0,,
3679,0.4475548847101538,0.4475548847101538,0.4475548847101538,0.4475548847101538,0.4475548847101538,fallback,,99.0,1026.0,,
3678,0.4481423047454029,0.4481423047454029,0.4481423047454029,0.4481423047454029,0.4481423047454029,fallback,,102.0,1026.0,,
3677,0.4933933323811184,0.4933933323811184,0.4933933323811184,0.4933933323811184,0.4933933323811184,fallback,,1003.0,1026.0,,
3676,0.48814570757022224,0.48814570757022224,0.48814570757022224,0.48814570757022224,0.48814570757022224,fallback,,770.0,1026.0,,
3675,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,fallback,,13.0,1026.0,,
3618,0.514245485398842,0.514245485398842,0.514245485398842,0.514245485398842,0.514245485398842,fallback,,2866.0,1026.0,,
3673,0.46461900775547554,0.46461900775547554,0.46461900775547554,0.46461900775547554,0.46461900775547554,fallback,,235.0,1026.0,,
3672,0.45150663409089226,0.45150663409089226,0.45150663409089226,0.45150663409089226,0.45150663409089226,fallback,,121.0,1026.0,,
3671,0.4436110829123758,0.4436110829123758,0.4436110829123758,0.4436110829123758,0.4436110829123758,fallback,,81.0,1026.0,,
3670,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,fallback,,13.0,1026.0,,
3669,0.43493799265459393,0.43493799265459393,0.43493799265459393,0.43493799265459393,0.43493799265459393,fallback,,52.0,1026.0,,
3668,0.44568065509128596,0.44568065509128596,0.44568065509128596,0.44568065509128596,0.44568065509128596,fallback,,90.0,1026.0,,
3667,0.45762683591491865,0.45762683591491865,0.45762683591491865,0.45762683591491865,0.45762683591491865,fallback,,165.0,1026.0,,
3666,0.44926748811505274,0.44926748811505274,0.44926748811505274,0.44926748811505274,0.44926748811505274,fallback,,108.0,1026.0,,
3665,0.45480141211971475,0.45480141211971475,0.45480141211971475,0.45480141211971475,0.45480141211971475,fallback,,143.0,1026.0,,
3664,0.46142886782003617,0.46142886782003617,0.46142886782003617,0.46142886782003617,0.46142886782003617,fallback,,200.0,1026.0,,
3674,0.44455759184015603,0.44455759184015603,0.44455759184015603,0.44455759184015603,0.44455759184015603,fallback,,85.0,1026.0,,
3706,0.42611577482567187,0.42611577482567187,0.42611577482567187,0.42611577482567187,0.42611577482567187,fallback,,33.0,1026.0,,
3705,0.4392973749929487,0.4392973749929487,0.4392973749929487,0.4392973749929487,0.4392973749929487,fallback,,65.0,1026.0,,
3704,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,0.4174647288640246,fallback,,21.0,1026.0,,
3703,0.46971601651503586,0.46971601651503586,0.46971601651503586,0.46971601651503586,0.46971601651503586,fallback,,304.0,1026.0,,
3702,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,fallback,,79.0,1026.0,,
3701,0.42611577482567187,0.42611577482567187,0.42611577482567187,0.42611577482567187,0.42611577482567187,fallback,,33.0,1026.0,,
3700,0.45890192180052986,0.45890192180052986,0.45890192180052986,0.45890192180052986,0.45890192180052986,fallback,,176.0,1026.0,,
3699,0.4983436517805202,0.4983436517805202,0.4983436517805202,0.4983436517805202,0.4983436517805202,fallback,,1287.0,1026.0,,
3698,0.44455759184015603,0.44455759184015603,0.44455759184015603,0.44455759184015603,0.44455759184015603,fallback,,85.0,1026.0,,
3697,0.4859110540682428,0.4859110540682428,0.4859110540682428,0.4859110540682428,0.4859110540682428,fallback,,688.0,1026.0,,
3685,0.47134175340180784,0.47134175340180784,0.47134175340180784,0.47134175340180784,0.47134175340180784,fallback,,330.0,1026.0,,
3695,0.4436110829123758,0.4436110829123758,0.4436110829123758,0.4436110829123758,0.4436110829123758,fallback,,81.0,1026.0,,
3694,0.4428703910579947,0.4428703910579947,0.4428703910579947,0.4428703910579947,0.4428703910579947,fallback,,78.0,1026.0,,
3693,0.47413749719265946,0.47413749719265946,0.47413749719265946,0.47413749719265946,0.47413749719265946,fallback,,380.0,1026.0,,
3692,0.4717576445633596,0.4717576445633596,0.4717576445633596,0.4717576445633596,0.4717576445633596,fallback,,337.0,1026.0,,
3691,0.416540239806561,0.416540239806561,0.416540239806561,0.416540239806561,0.416540239806561,fallback,,20.0,1026.0,,
3690,0.4603104026556754,0.4603104026556754,0.4603104026556754,0.4603104026556754,0.4603104026556754,fallback,,189.0,1026.0,,
3689,0.4808092782840898,0.4808092782840898,0.4808092782840898,0.4808092782840898,0.4808092782840898,fallback,,532.0,1026.0,,
3688,0.43959622169111207,0.43959622169111207,0.43959622169111207,0.43959622169111207,0.43959622169111207,fallback,,66.0,1026.0,,
3687,0.43123959490595953,0.43123959490595953,0.43123959490595953,0.43123959490595953,0.43123959490595953,fallback,,43.0,1026.0,,
3686,0.4929125122110955,0.4929125122110955,0.4929125122110955,0.4929125122110955,0.4929125122110955,fallback,,979.0,1026.0,,
3696,0.49165696226308864,0.49165696226308864,0.49165696226308864,0.49165696226308864,0.49165696226308864,fallback,,919.0,1026.0,,
3639,0.4242800462151543,0.4242800462151543,0.4242800462151543,0.4242800462151543,0.4242800462151543,fallback,,30.0,1026.0,,
3638,0.4440899718904309,0.4440899718904309,0.4440899718904309,0.4440899718904309,0.4440899718904309,fallback,,83.0,1026.0,,
3637,0.47003916072316776,0.47003916072316776,0.47003916072316776,0.47003916072316776,0.47003916072316776,fallback,,309.0,1026.0,,
3636,0.42078458314971073,0.42078458314971073,0.42078458314971073,0.42078458314971073,0.42078458314971073,fallback,,25.0,1026.0,,
3635,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,fallback,,73.0,1026.0,,
3634,0.40541903390692074,0.40541903390692074,0.40541903390692074,0.40541903390692074,0.40541903390692074,fallback,,11.0,1026.0,,
3633,0.4325503730440114,0.4325503730440114,0.4325503730440114,0.4325503730440114,0.4325503730440114,fallback,,46.0,1026.0,,
3632,0.45214775197742013,0.45214775197742013,0.45214775197742013,0.45214775197742013,0.45214775197742013,fallback,,125.0,1026.0,,
3631,0.4356741112881683,0.4356741112881683,0.4356741112881683,0.4356741112881683,0.4356741112881683,fallback,,54.0,1026.0,,
3630,0.4853849751769202,0.4853849751769202,0.4853849751769202,0.4853849751769202,0.4853849751769202,fallback,,670.0,1026.0,,
3663,0.46736717606972916,0.46736717606972916,0.46736717606972916,0.46736717606972916,0.46736717606972916,fallback,,270.0,1026.0,,
3628,0.4687822171126246,0.4687822171126246,0.4687822171126246,0.4687822171126246,0.4687822171126246,fallback,,290.0,1026.0,,
3627,0.40368986282208974,0.40368986282208974,0.40368986282208974,0.40368986282208974,0.40368986282208974,fallback,,10.0,1026.0,,
3626,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,0.4415710439993075,fallback,,73.0,1026.0,,
3625,0.4070097171077758,0.4070097171077758,0.4070097171077758,0.4070097171077758,0.4070097171077758,fallback,,12.0,1026.0,,
3624,0.4865077129650925,0.4865077129650925,0.4865077129650925,0.4865077129650925,0.4865077129650925,fallback,,709.0,1026.0,,
3623,0.4436110829123758,0.4436110829123758,0.4436110829123758,0.4436110829123758,0.4436110829123758,fallback,,81.0,1026.0,,
3622,0.48084652839982756,0.48084652839982756,0.48084652839982756,0.48084652839982756,0.48084652839982756,fallback,,533.0,1026.0,,
3621,0.447153397703082,0.447153397703082,0.447153397703082,0.447153397703082,0.447153397703082,fallback,,97.0,1026.0,,
3620,0.4145512881476619,0.4145512881476619,0.4145512881476619,0.4145512881476619,0.4145512881476619,fallback,,18.0,1026.0,,
3619,0.4860260930634481,0.4860260930634481,0.4860260930634481,0.4860260930634481,0.4860260930634481,fallback,,692.0,1026.0,,
3629,0.4516688629993649,0.4516688629993649,0.4516688629993649,0.4516688629993649,0.4516688629993649,fallback,,122.0,1026.0,,
3662,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,fallback,,80.0,1026.0,,
3661,0.447948420954596,0.447948420954596,0.447948420954596,0.447948420954596,0.447948420954596,fallback,,101.0,1026.0,,
3660,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,fallback,,80.0,1026.0,,
3659,0.49199960749142874,0.49199960749142874,0.49199960749142874,0.49199960749142874,0.49199960749142874,fallback,,935.0,1026.0,,
3658,0.4672937085889126,0.4672937085889126,0.4672937085889126,0.4672937085889126,0.4672937085889126,fallback,,269.0,1026.0,,
3657,0.48532565295099667,0.48532565295099667,0.48532565295099667,0.48532565295099667,0.48532565295099667,fallback,,668.0,1026.0,,
3656,0.4383728859354852,0.4383728859354852,0.4383728859354852,0.4383728859354852,0.4383728859354852,fallback,,62.0,1026.0,,
3655,0.493862793525168,0.493862793525168,0.493862793525168,0.493862793525168,0.493862793525168,fallback,,1027.0,1026.0,,
3654,0.4440899718904309,0.4440899718904309,0.4440899718904309,0.4440899718904309,0.4440899718904309,fallback,,83.0,1026.0,,
3653,0.4360321918034417,0.4360321918034417,0.4360321918034417,0.4360321918034417,0.4360321918034417,fallback,,55.0,1026.0,,
3640,0.455612664797143,0.455612664797143,0.455612664797143,0.455612664797143,0.455612664797143,fallback,,149.0,1026.0,,
3651,0.5024796955045412,0.5024796955045412,0.5024796955045412,0.5024796955045412,0.5024796955045412,fallback,,1585.0,1026.0,,
3650,0.4723940955802402,0.4723940955802402,0.4723940955802402,0.4723940955802402,0.4723940955802402,fallback,,348.0,1026.0,,
3649,0.4892242511272704,0.4892242511272704,0.4892242511272704,0.4892242511272704,0.4892242511272704,fallback,,813.0,1026.0,,
3648,0.41347681399390995,0.41347681399390995,0.41347681399390995,0.41347681399390995,0.41347681399390995,fallback,,17.0,1026.0,,
3647,0.4924820347817745,0.4924820347817745,0.4924820347817745,0.4924820347817745,0.4924820347817745,fallback,,958.0,1026.0,,
3646,0.4266918421437156,0.4266918421437156,0.4266918421437156,0.4266918421437156,0.4266918421437156,fallback,,34.0,1026.0,,
3645,0.48020358017197423,0.48020358017197423,0.48020358017197423,0.48020358017197423,0.48020358017197423,fallback,,516.0,1026.0,,
3644,0.4550755258577129,0.4550755258577129,0.4550755258577129,0.4550755258577129,0.4550755258577129,fallback,,145.0,1026.0,,
3643,0.41347681399390995,0.41347681399390995,0.41347681399390995,0.41347681399390995,0.41347681399390995,fallback,,17.0,1026.0,,
3642,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,0.4084824597195719,fallback,,13.0,1026.0,,
3641,0.4236284163310644,0.4236284163310644,0.4236284163310644,0.4236284163310644,0.4236284163310644,fallback,,29.0,1026.0,,
3652,0.489003302120794,0.489003302120794,0.489003302120794,0.489003302120794,0.489003302120794,fallback,,804.0,1026.0,,
4128,0.42832615418959685,0.42832615418959685,0.42832615418959685,0.42832615418959685,0.42832615418959685,fallback,,37.0,1026.0,,
4127,0.4443251572498155,0.4443251572498155,0.4443251572498155,0.4443251572498155,0.4443251572498155,fallback,,84.0,1026.0,,
4126,0.4823856159050772,0.4823856159050772,0.4823856159050772,0.4823856159050772,0.4823856159050772,fallback,,576.0,1026.0,,
4125,0.4392973749929487,0.4392973749929487,0.4392973749929487,0.4392973749929487,0.4392973749929487,fallback,,65.0,1026.0,,
4124,0.5030478851223357,0.5030478851223357,0.5030478851223357,0.5030478851223357,0.5030478851223357,fallback,,1631.0,1026.0,,
4123,0.4488994603579293,0.4488994603579293,0.4488994603579293,0.4488994603579293,0.4488994603579293,fallback,,106.0,1026.0,,
4122,0.5003803034867028,0.5003803034867028,0.5003803034867028,0.5003803034867028,0.5003803034867028,fallback,,1426.0,1026.0,,
4121,0.41919389994885564,0.41919389994885564,0.41919389994885564,0.41919389994885564,0.41919389994885564,fallback,,23.0,1026.0,,
4120,0.4739277545499238,0.4739277545499238,0.4739277545499238,0.4739277545499238,0.4739277545499238,fallback,,376.0,1026.0,,
4119,0.495280225967869,0.495280225967869,0.495280225967869,0.495280225967869,0.495280225967869,fallback,,1103.0,1026.0,,
3885,0.5000573875784179,0.5000573875784179,0.5000573875784179,0.5000573875784179,0.5000573875784179,fallback,,1403.0,1026.0,,
4117,0.4475548847101538,0.4475548847101538,0.4475548847101538,0.4475548847101538,0.4475548847101538,fallback,,99.0,1026.0,,
4116,0.44455759184015603,0.44455759184015603,0.44455759184015603,0.44455759184015603,0.44455759184015603,fallback,,85.0,1026.0,,
4115,0.5142662693619645,0.5142662693619645,0.5142662693619645,0.5142662693619645,0.5142662693619645,fallback,,2869.0,1026.0,,
4114,0.49522614993197855,0.49522614993197855,0.49522614993197855,0.49522614993197855,0.49522614993197855,fallback,,1100.0,1026.0,,
4113,0.49210548377237534,0.49210548377237534,0.49210548377237534,0.49210548377237534,0.49210548377237534,fallback,,940.0,1026.0,,
4112,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,0.44312036832794505,fallback,,79.0,1026.0,,
4111,0.4776649035573645,0.4776649035573645,0.4776649035573645,0.4776649035573645,0.4776649035573645,fallback,,454.0,1026.0,,
4110,0.42725168003584485,0.42725168003584485,0.42725168003584485,0.42725168003584485,0.42725168003584485,fallback,,35.0,1026.0,,
4109,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,0.44336724020982327,fallback,,80.0,1026.0,,
4108,0.4687822171126246,0.4687822171126246,0.4687822171126246,0.4687822171126246,0.4687822171126246,fallback,,290.0,1026.0,,
4118,0.4341735549126611,0.4341735549126611,0.4341735549126611,0.4341735549126611,0.4341735549126611,fallback,,50.0,1026.0,,
4538,0.4457517697620897,0.4457517697620897,0.4457517697620897,0.4457517697620897,0.4457517697620897,fallback,,9873.0,33.0,,
4537,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,fallback,,,,,
4535,0.5199613510706357,0.5199613510706357,0.5199613510706357,0.5199613510706357,0.5199613510706357,fallback,,299285.0,42.0,,
4533,0.47995286504741763,0.47995286504741763,0.47995286504741763,0.47995286504741763,0.47995286504741763,fallback,,65554.0,29.0,,
4531,0.4247630611550634,0.4247630611550634,0.4247630611550634,0.4247630611550634,0.4247630611550634,fallback,,5875.0,22.0,,
4353,0.36743152502743287,0.36743152502743287,0.36743152502743287,0.36743152502743287,0.36743152502743287,fallback,,1030.0,9.0,,
4340,0.33806382442010524,0.33806382442010524,0.33806382442010524,0.33806382442010524,0.33806382442010524,fallback,,383.0,6.0,,
4329,0.3679142883974429,0.3679142883974429,0.3679142883974429,0.3679142883974429,0.3679142883974429,fallback,,470.0,17.0,,
4129,0.4307827257982211,0.4307827257982211,0.4307827257982211,0.4307827257982211,0.4307827257982211,fallback,,42.0,1026.0,,
4153,0.3856043594886353,0.3856043594886353,0.3856043594886353,0.3856043594886353,0.3856043594886353,fallback,,180.0,68.0,,
4140,0.5807094238397307,0.5807094238397307,0.5807094238397307,0.5807094238397307,0.5807094238397307,fallback,,120720.0,769.0,,
4139,0.7117654990192346,0.7117654990192346,0.7117654990192346,0.7117654990192346,0.7117654990192346,fallback,,19254100.0,2331.0,,
4138,0.6748593819146942,0.6748593819146942,0.6748593819146942,0.6748593819146942,0.6748593819146942,fallback,,2886305.0,2401.0,,
4137,0.6211433593575809,0.6211433593575809,0.6211433593575809,0.6211433593575809,0.6211433593575809,fallback,,1150.0,100001.0,,
4136,0.5642804827697997,0.5642804827697997,0.5642804827697997,0.5642804827697997,0.5642804827697997,fallback,,600.0,20001.0,,
4131,0.42078458314971073,0.42078458314971073,0.42078458314971073,0.42078458314971073,0.42078458314971073,fallback,,25.0,1026.0,,
4130,0.40541903390692074,0.40541903390692074,0.40541903390692074,0.40541903390692074,0.40541903390692074,fallback,,11.0,1026.0,,
4154,0.45137405128846014,0.45137405128846014,0.45137405128846014,0.45137405128846014,0.45137405128846014,fallback,,14240.0,31.0,,
4084,0.48514661632631,0.48514661632631,0.48514661632631,0.48514661632631,0.48514661632631,fallback,,662.0,1026.0,,
4083,0.4293455022860102,0.4293455022860102,0.4293455022860102,0.4293455022860102,0.4293455022860102,fallback,,39.0,1026.0,,
4082,0.45033236413728384,0.45033236413728384,0.45033236413728384,0.45033236413728384,0.45033236413728384,fallback,,114.0,1026.0,,
4081,0.4481423047454029,0.4481423047454029,0.4481423047454029,0.4481423047454029,0.4481423047454029,fallback,,102.0,1026.0,,
4080,0.47569203682927275,0.47569203682927275,0.47569203682927275,0.47569203682927275,0.47569203682927275,fallback,,411.0,1026.0,,
4079,0.48520647459725064,0.48520647459725064,0.48520647459725064,0.48520647459725064,0.48520647459725064,fallback,,664.0,1026.0,,
4078,0.4886295055660082,0.4886295055660082,0.4886295055660082,0.4886295055660082,0.4886295055660082,fallback,,789.0,1026.0,,
4077,0.48757039834143945,0.48757039834143945,0.48757039834143945,0.48757039834143945,0.48757039834143945,fallback,,748.0,1026.0,,
4076,0.4805465539355301,0.4805465539355301,0.4805465539355301,0.4805465539355301,0.4805465539355301,fallback,,525.0,1026.0,,
4075,0.5190494666827756,0.5190494666827756,0.5190494666827756,0.5190494666827756,0.5190494666827756,fallback,,3650.0,1026.0,,
